theta_rad,theta_deg,P_x,P_y,IC_x,IC_y,IC_distance,V_P_mag,A_P_mag,Torque_ratio
1.5555034557412604,89.12378303198886,2.9702834053623794,-0.5869462941510861,1.3267845320329157,0.9798250206557781,2.2706520868545335,0.008050060985691037,2.890403426860622e-05,1.853263305760132
1.564242239200481,89.62447844228095,2.964463377390911,-0.5814045295111676,1.3107618824036131,0.9914305072120421,2.2822223132874946,0.008022647511422424,2.901192816559088e-05,1.8556369620609119
1.5729810226597016,90.12517385257301,2.958656962043381,-0.5758883871104096,1.2950151476379428,1.0028316051918509,2.293482265188259,0.007995020317117846,2.9117399877423894e-05,1.858067600549104
1.5817198061189222,90.62586926286508,2.952864552051412,-0.5703977747565494,1.279541494566273,1.0140372651781495,2.3044401598835855,0.00796718476943458,2.9220518213235274e-05,1.860555224345375
1.5904585895781427,91.12656467315715,2.9470865388143284,-0.5649325923468225,1.264338180841328,1.0250562871170013,2.3151040307250677,0.007939146268296867,2.9321350484461582e-05,1.863099848236981
1.5991973730373632,91.62726008344923,2.9413233122890676,-0.5594927319494015,1.2494025483209323,1.0358973287227744,2.325481738745348,0.007910910248902605,2.9419962494313302e-05,1.8657014984784739
1.6079361564965837,92.1279554937413,2.9355752608808126,-0.5540780778849904,1.2347320168328453,1.0465689134382954,2.3355809837502743,0.007882482183718443,2.9516418526238382e-05,1.8683602126000007
1.6166749399558045,92.62865090403338,2.929842771334347,-0.5486885068085812,1.220324078300678,1.0570794379816444,2.345409314884583,0.007853867584462316,2.961078133540023e-05,1.8710760392239763
1.625413723415025,93.12934631432545,2.9241262286261502,-0.5433238877914142,1.206176291204621,1.0674371795087754,2.3549741407108233,0.007825072004069317,2.9703112141385265e-05,1.8738490378884902
1.6341525068742455,93.63004172461751,2.918426015857234,-0.5379840824031641,1.192286275357721,1.0776503024194712,2.36428273883496,0.007796101038644556,2.9793470621818223e-05,1.8766792788779318
1.642891290333466,94.13073713490958,2.9127425141467347,-0.5326689447943745,1.1786517069751936,1.0877268648317804,2.3733422651128193,0.007766960329398885,2.988191490702335e-05,1.8795668430607149
1.6516300737926866,94.63143254520166,2.907076102526266,-0.5273783217791757,1.165270314021216,1.097674824748818,2.3821597624656143,0.00773765556457028,2.996850157570781e-05,1.8825118217332313
1.6603688572519073,95.13212795549374,2.9014271578350512,-0.5221120529182897,1.1521398718119755,1.1075020459397775,2.390742169335491,0.007708192481327254,3.005328565340139e-05,1.8855143164705528
1.6691076407111278,95.63282336578581,2.895796054615828,-0.5168699706023743,1.139258198861512,1.1172163035559726,2.3990963278056756,0.00767857686765334,3.0136320608861878e-05,1.8885744389830215
1.6778464241703483,96.13351877607788,2.8901831650115626,-0.5116519001356971,1.126623152956877,1.1268252895012554,2.407228991408779,0.0076488145642160865,3.0217658353638182e-05,1.8916923109789525
